Latitude,Longitude,Timestamp,Magnitude
31.52316667,-102.3951667,12/16/1977 11:56,1.7
31.51666667,-102.4063333,12/21/1977 1:36,1.7
31.6,-102.46,12/31/1977 13:19,2.1
31.6,-102.53,1/2/1978 10:10,2.2
31.49066667,-102.3018333,1/12/1978 14:55,2.2
31.3585,-101.6976667,1/15/1978 23:18,1.9
31.60783333,-103.226,1/18/1978 8:53,1.5
32.56116667,-103.7111667,1/19/1978 3:42,2.1
31.88516667,-102.5976667,2/5/1978 10:46,1.4
31.407,-104.5511667,2/5/1978 14:19,2.1
35.736,-107.197,2/13/1978 18:57,1.6
36.297,-106.927,2/14/1978 16:49,1.5
31.213,-104.6938333,2/18/1978 14:22,2.3
32.81816667,-103.0641667,3/2/1978 8:57,1.5
31.5845,-102.3791667,3/2/1978 10:04,3.3
31.59,-102.61,3/2/1978 11:55,2.1
33.75766667,-106.5665,3/7/1978 0:42,1.6
36.401,-106.116,3/8/1978 17:07,1.8
36.065,-106.22,3/14/1978 10:43,1.7
31.47366667,-102.4898333,3/19/1978 10:48,1.6
31.95383333,-106.0241667,4/7/1978 0:57,2.1
36.24,-106.36,4/12/1978 9:07,1.4
35.659,-106.974,4/23/1978 23:25,1.4
31.07816667,-102.4205,6/29/1978 20:58,3.2
31.61366667,-102.2035,7/5/1978 10:40,1.7
36.659,-106.61,7/9/1978 13:30,1.4
30.359,-104.3605,7/18/1978 12:07,2.4
34.6845,-105.0405,7/21/1978 5:02,2.6
31.34066667,-102.7725,7/21/1978 20:35,1.5
31.57966667,-102.1811667,8/14/1978 13:29,2.2
36.36,-105.547,9/19/1978 7:33,1.8
35.793,-106.755,9/25/1978 0:37,1.8
35.735,-106.764,9/25/1978 1:44,2
35.739,-106.8,9/25/1978 2:27,1.8
35.908,-106.79,9/25/1978 2:27,1.8
35.75,-106.77,9/25/1978 2:40,1.8
35.75,-106.77,9/25/1978 2:42,1.8
35.392,-106.726,9/25/1978 3:32,1.8
35.75,-106.77,9/25/1978 8:02,1.8
35.75,-106.77,9/25/1978 12:37,1.8
35.106,-106.802,9/28/1978 9:00,1.8
35.112,-106.804,9/28/1978 12:12,1.4
35.104,-106.806,9/28/1978 22:01,2.2
35.111,-106.805,9/29/1978 2:44,1.5
35.11,-106.804,9/29/1978 9:38,2.3
31.5185,-102.424,9/29/1978 20:07,2.1
35.1,-106.801,9/30/1978 0:36,1.4
35.114,-106.802,9/30/1978 8:18,1.7
31.36333333,-102.1733333,9/30/1978 23:31,2.2
35.109,-106.804,10/1/1978 0:16,1.5
31.53283333,-102.4286667,10/2/1978 9:35,1.5
31.51083333,-102.1933333,10/2/1978 9:58,1.8
31.47633333,-102.36,10/2/1978 11:25,1.8
31.904,-102.9885,10/3/1978 6:12,1.6
31.55016667,-102.355,10/6/1978 15:23,2
35.13533333,-107.348,10/23/1978 18:18,1.7
32.5045,-108.5581667,10/24/1978 0:51,1.3
36.738,-105.449,10/24/1978 17:00,1.9
36.15,-106.192,11/15/1978 23:43,1.4
35.201,-106.709,11/28/1978 5:25,2
35.077,-106.306,12/17/1978 16:13,1.5
35.174,-106.141,12/29/1978 20:44,1.6
34.0665,-106.9451667,12/30/1978 12:11,1.5
36.285,-106.811,1/17/1979 11:32,1.6
36.584,-106.563,1/18/1979 9:31,1.8
36.652,-106.719,1/21/1979 11:40,1.4
35.243,-106.825,1/30/1979 15:57,1.8
35.151,-106.803,2/5/1979 23:10,1.6
35.107,-106.798,2/13/1979 15:21,1.8
36.312,-106.2,3/5/1979 13:00,2.8
36.319,-106.193,3/7/1979 22:11,2
35.115,-106.8,3/10/1979 13:53,2.3
35.85,-106.207,3/12/1979 21:00,1.6
36.319,-106.193,3/17/1979 11:25,1.8
35.119,-106.801,3/30/1979 9:28,2.1
35.112,-106.796,3/30/1979 10:41,2.7
35.68,-106.656,4/7/1979 8:17,1.7
35.124,-106.812,4/7/1979 23:40,1.5
35.136,-106.804,4/18/1979 3:25,1.6
30.471,-104.7208333,4/28/1979 1:01,2.1
36.645,-107.001,6/2/1979 14:41,1.4
36.432,-106.709,6/5/1979 5:26,1.4
34.619,-107.157,6/10/1979 16:30,1.8
34.492,-107.087,6/15/1979 16:02,1.3
35.112,-106.809,7/8/1979 15:55,2.1
32.65183333,-103.7323333,7/17/1979 7:26,2
35.14,-106.881,7/30/1979 13:38,1.6
32.8745,-100.814,8/3/1979 5:29,2.4
35.641,-106.984,8/17/1979 18:55,1.5
35.466,-107.105,8/25/1979 4:35,1.4
35.452,-107.101,8/31/1979 17:26,1.6
34.521,-106.993,9/30/1979 11:53,1.3
37.029,-106.871,10/11/1979 22:32,2.1
34.235,-106.715,10/17/1979 11:08,1.3
34.182,-106.59,10/17/1979 15:24,1.3
34.161,-106.964,10/17/1979 18:45,1.7
34.167,-106.74,10/18/1979 0:40,1.3
34.108,-106.669,10/18/1979 4:23,1.3
34.094,-106.649,10/18/1979 7:29,1.3
34.15,-106.755,10/18/1979 8:12,1.3
34.13,-106.607,10/19/1979 4:59,1.3
34.069,-106.689,10/19/1979 10:48,1.3
34.094,-106.648,10/19/1979 23:14,1.3
34.094,-106.648,10/20/1979 5:43,1.3
33.9,-106.72,10/20/1979 8:02,1.7
33.90466667,-106.7161667,10/20/1979 21:05,2.9
34.094,-106.648,10/21/1979 11:28,2.4
34.094,-106.648,10/22/1979 5:10,2.2
34.05,-107.05,10/25/1979 22:12,3
36.444,-106.506,10/29/1979 4:05,1.5
36.571,-106.754,11/3/1979 1:11,1.8
36.076,-106.879,11/6/1979 2:15,1.7
35.881,-106.248,11/11/1979 13:28,1.4
36.598,-106.749,11/11/1979 18:37,1.4
34.198,-104.9978333,1/21/1980 0:47,1.3
36.44716667,-106.903,2/10/1980 21:06,1.4
34.53316667,-106.9025,2/15/1980 11:52,2.6
34.49666667,-106.9506667,2/15/1980 17:17,1.3
36.673,-106.616,2/25/1980 0:54,1.4
34.4105,-107.0136667,2/28/1980 16:39,2.4
36.622,-106.876,3/15/1980 10:09,1.7
31.573,-102.3405,3/21/1980 8:35,1.6
34.69366667,-105.8023333,3/22/1980 0:48,3.2
35.909,-106.696,4/15/1980 14:43,1.7
35.897,-106.647,4/15/1980 15:07,1.7
35.874,-106.783,4/24/1980 19:12,2
35.513,-101.082,6/9/1980 22:37,3.2
35.751,-106.942,6/25/1980 8:11,1.4
35.94,-105.97,6/25/1980 20:07,1.7
36.669,-106.641,7/13/1980 6:44,1.4
36.479,-104.837,9/11/1980 17:34,2.9
35.39,-107.3603333,9/11/1980 18:09,1.9
36.28433333,-105.1741667,9/12/1980 21:37,2.9
34.19933333,-106.6525,9/18/1980 11:39,1.8
36.53,-106.85,10/11/1980 20:31,2.3
36.351,-106.916,11/22/1980 0:16,1.6
36.407,-105.519,11/29/1980 8:19,1.8
34.03333333,-107.0001667,4/8/1981 13:34,1.4
32.26966667,-108.9018333,5/3/1981 22:54,2
32.21816667,-108.8178333,5/4/1981 2:57,1.9
32.32283333,-108.9715,5/4/1981 10:55,2.4
32.30583333,-108.8601667,5/6/1981 3:49,1.7
32.26433333,-108.9346667,5/7/1981 1:38,2.8
34.07183333,-106.9686667,5/9/1981 12:35,3.1
32.29716667,-108.8468333,5/10/1981 8:28,2.1
32.31883333,-108.9201667,5/11/1981 23:28,2.3
32.20133333,-108.7826667,5/12/1981 0:38,1.5
32.25116667,-108.8253333,5/12/1981 3:35,1.5
32.2895,-108.8555,6/5/1981 7:38,1.7
34.07183333,-106.9451667,6/16/1981 5:12,1.3
34.08516667,-106.9451667,6/16/1981 5:49,1.9
34.4855,-107.1188333,7/29/1981 11:40,1.4
36.31933333,-108.9506667,8/5/1981 3:19,2
31.89633333,-102.7023333,8/13/1981 23:39,2.2
35.25516667,-107.9065,8/14/1981 2:06,2.1
33.72133333,-105.2266667,9/16/1981 3:08,1.8
32.81766667,-107.4561667,9/18/1981 22:03,1.4
34.38,-106.87,12/1/1981 22:34,2.1
34.40183333,-108.21,12/4/1981 8:51,2.8
31.28833333,-102.8175,1/4/1982 16:56,3.6
34.17,-106.771,1/6/1982 8:30,2.6
33.4275,-108.8513333,1/15/1982 10:18,1.4
37.18833333,-107.1821667,2/28/1982 1:27,1.6
34.81283333,-108.246,2/28/1982 23:03,1.3
35.88616667,-105.4556667,3/2/1982 16:05,2.2
36.70316667,-106.698,3/6/1982 15:40,1.8
35.6465,-103.5055,3/16/1982 11:03,2.1
35.565,-103.4426667,3/16/1982 11:45,1.5
35.75866667,-103.3736667,3/16/1982 12:24,2
34.1395,-106.7511667,4/5/1982 15:26,1.3
34.1395,-106.7511667,4/5/1982 15:50,1.3
34.1395,-106.7511667,4/5/1982 18:48,1.4
34.1395,-106.7511667,4/6/1982 22:16,1.5
34.1395,-106.7511667,4/8/1982 22:21,1.5
34.1395,-106.7511667,4/10/1982 8:36,1.6
34.1395,-106.7511667,4/11/1982 15:03,2
34.1395,-106.7511667,4/16/1982 7:09,1.8
34.1395,-106.7511667,4/18/1982 3:23,1.3
34.1395,-106.7511667,4/19/1982 14:33,1.7
34.1395,-106.7511667,4/22/1982 0:37,1.6
34.1395,-106.7511667,4/29/1982 4:30,1.8
32.33033333,-103.0438333,5/1/1982 20:39,2.1
36.53383333,-106.6545,5/4/1982 15:20,1.7
36.67283333,-106.7076667,5/6/1982 1:53,1.6
36.74866667,-106.5228333,5/6/1982 1:59,1.3
36.72383333,-106.6193333,5/6/1982 2:00,1.6
34.037,-106.7995,5/10/1982 21:20,1.5
34.04733333,-106.8415,5/14/1982 14:59,1.3
34.0875,-106.8671667,5/14/1982 16:35,1.3
34.08583333,-106.887,5/15/1982 11:07,1.3
34.09566667,-106.8801667,5/15/1982 19:17,1.8
36.6225,-106.8256667,5/16/1982 16:04,1.9
36.65933333,-106.7445,5/16/1982 16:16,2
36.67983333,-106.7806667,5/16/1982 19:54,1.6
36.71233333,-106.7438333,5/16/1982 20:04,1.5
36.64466667,-106.7215,5/16/1982 21:19,1.7
36.71,-106.7168333,5/16/1982 21:24,2
36.65816667,-106.734,5/16/1982 21:45,1.8
36.661,-106.6878333,5/16/1982 22:02,2.1
36.65366667,-106.7268333,5/16/1982 22:42,1.5
36.62783333,-106.7838333,5/16/1982 23:35,1.9
36.645,-106.7655,5/16/1982 23:47,1.5
36.6375,-106.7965,5/17/1982 0:08,2.4
36.6395,-106.7181667,5/17/1982 0:42,1.8
36.6745,-106.6193333,5/17/1982 0:52,2
36.62933333,-106.7115,5/17/1982 2:37,1.8
36.66883333,-106.6763333,5/17/1982 2:46,2
34.0835,-106.8888333,5/17/1982 11:35,2.3
34.09016667,-106.9075,5/18/1982 6:00,2.4
34.07433333,-106.8711667,5/18/1982 6:08,2.5
34.11733333,-106.912,5/19/1982 13:17,1.5
34.1105,-106.9053333,5/22/1982 2:28,2.6
34.08283333,-106.863,5/22/1982 21:43,1.3
34.08766667,-106.9016667,5/24/1982 6:32,2.9
34.43566667,-106.8606667,5/25/1982 6:12,1.6
34.33,-106.8278333,5/26/1982 12:49,1.6
34.04766667,-106.8376667,5/27/1982 4:41,1.5
34.38316667,-106.883,5/27/1982 16:52,1.7
34.0735,-106.8613333,5/29/1982 5:50,2.2
35.16016667,-106.7033333,5/31/1982 9:37,1.3
34.0815,-106.8576667,5/31/1982 18:34,1.6
34.12333333,-106.9198333,6/2/1982 16:48,1.8
36.6625,-106.6986667,6/12/1982 10:59,1.6
32.99066667,-107.5271667,7/1/1982 13:58,1.9
35.5565,-107.144,7/12/1982 16:37,1.4
36.6375,-106.7923333,8/7/1982 4:48,2
36.64116667,-106.7921667,8/8/1982 17:08,1.3
36.648,-106.7728333,8/9/1982 2:22,1.3
36.6295,-106.7576667,8/11/1982 10:03,1.4
36.42783333,-106.6776667,8/19/1982 1:52,1.3
37.21483333,-107.261,8/21/1982 16:21,1.3
34.308,-106.7881667,9/18/1982 3:39,1.9
34.30183333,-106.8143333,9/18/1982 3:41,2.2
33.94333333,-107.0611667,9/20/1982 3:55,2.8
30.214,-110.1705,9/21/1982 19:15,1.8
34.30816667,-106.8078333,10/7/1982 12:41,2.3
34.72416667,-105.7573333,10/10/1982 1:46,1.3
30.90166667,-102.7053333,10/17/1982 20:33,2
33.66816667,-103.5858333,10/26/1982 0:37,1.5
33.62933333,-103.6118333,10/26/1982 9:03,1.5
32.0855,-109.1635,10/26/1982 15:35,1.6
32.5235,-109.039,10/29/1982 10:09,1.3
35.3045,-108.6953333,11/3/1982 17:54,2.5
32.4415,-108.9051667,11/5/1982 11:58,1.5
36.5755,-106.5555,11/13/1982 9:42,1.7
36.58916667,-106.6836667,11/13/1982 9:57,1.7
32.89,-100.783,11/25/1982 18:49,2.3
33.715,-100.8373333,11/28/1982 2:36,3.4
37.43416667,-108.2575,12/30/1982 5:07,2.1
30.65133333,-104.1935,1/9/1983 11:48,1.9
34.32316667,-105.1941667,1/12/1983 10:11,1.5
35.06533333,-106.7296667,1/12/1983 14:50,1.6
33.17416667,-108.6951667,1/24/1983 16:18,1.3
31.75,-102.0798333,1/29/1983 11:44,2.2
35.599,-107.2951667,1/31/1983 12:40,1.7
34.30283333,-106.8773333,2/25/1983 2:57,2.6
34.30166667,-106.8863333,2/25/1983 8:49,1.8
35.34566667,-107.3678333,2/25/1983 15:32,1.6
34.30016667,-106.8796667,2/26/1983 11:15,3
34.31283333,-106.872,2/26/1983 11:36,1.5
34.3205,-106.8795,2/26/1983 15:53,1.5
34.31233333,-106.8736667,2/26/1983 19:00,1.4
34.28516667,-106.8846667,2/28/1983 13:49,1.6
34.30266667,-106.8795,2/28/1983 23:12,2.3
34.30516667,-106.8786667,3/2/1983 18:05,1.6
34.3045,-106.8815,3/2/1983 18:14,1.4
34.2985,-106.8823333,3/2/1983 23:22,4.2
34.307,-106.8743333,3/2/1983 23:48,1.5
34.30883333,-106.8693333,3/2/1983 23:50,2.7
34.30966667,-106.8811667,3/3/1983 0:32,1.8
34.30566667,-106.8768333,3/3/1983 2:06,2.1
34.31533333,-106.8876667,3/3/1983 4:29,1.3
34.3115,-106.8796667,3/3/1983 6:31,1.3
34.3105,-106.8698333,3/3/1983 8:05,1.5
34.30816667,-106.8676667,3/3/1983 8:35,1.4
34.31883333,-106.8811667,3/3/1983 9:23,1.3
34.2995,-106.8721667,3/3/1983 11:19,1.8
34.3035,-106.8686667,3/3/1983 16:07,1.3
34.30433333,-106.8716667,3/3/1983 17:40,2
29.9635,-104.3478333,3/3/1983 18:14,2.8
34.3035,-106.8808333,3/4/1983 0:00,2
34.30166667,-106.8825,3/4/1983 1:47,1.8
34.30083333,-106.8781667,3/4/1983 1:49,1.8
34.29916667,-106.8793333,3/4/1983 5:26,2
34.30066667,-106.8773333,3/4/1983 18:20,1.3
34.30466667,-106.871,3/6/1983 0:11,1.3
34.44166667,-107.0758333,3/6/1983 0:30,1.5
34.29116667,-106.887,3/6/1983 22:13,1.4
34.306,-106.875,3/8/1983 6:06,1.5
34.297,-106.8685,3/8/1983 6:19,2.2
34.288,-106.877,3/8/1983 8:27,1.9
34.31083333,-106.8741667,3/8/1983 16:04,1.3
34.30766667,-106.8648333,3/9/1983 9:05,2.3
34.29466667,-106.8733333,3/9/1983 23:03,1.3
34.29616667,-106.8906667,3/9/1983 23:25,1.6
34.296,-106.8806667,3/12/1983 21:08,1.4
34.28216667,-106.8756667,3/15/1983 9:27,2.6
34.29383333,-106.8748333,3/16/1983 8:30,1.6
33.91316667,-106.6585,3/17/1983 15:36,1.3
34.30283333,-106.8728333,3/17/1983 17:13,1.3
34.30166667,-106.887,3/17/1983 22:35,3
34.2885,-106.8741667,3/23/1983 1:00,2
35.79983333,-103.0915,3/25/1983 23:18,2
34.48716667,-107.1578333,3/30/1983 4:55,1.3
34.3045,-106.8791667,3/31/1983 16:10,2.2
34.20733333,-106.709,3/31/1983 19:42,1.5
33.523,-106.0388333,3/31/1983 20:51,1.7
35.44266667,-102.6345,4/3/1983 4:55,3
34.25166667,-106.9123333,4/14/1983 13:23,1.4
34.30666667,-106.8721667,4/17/1983 11:34,1.3
34.30216667,-106.867,4/17/1983 17:42,1.4
33.495,-105.8773333,4/17/1983 19:39,1.7
34.3445,-106.6971667,4/29/1983 17:34,1.3
33.36516667,-106.4161667,4/30/1983 7:34,3.5
34.05333333,-106.9543333,5/10/1983 8:38,1.3
34.05933333,-106.9586667,5/10/1983 11:05,1.3
34.052,-106.956,5/11/1983 14:30,1.3
34.06216667,-106.9545,5/11/1983 15:25,1.4
34.06733333,-106.9508333,5/11/1983 15:26,1.6
34.04366667,-106.9865,5/29/1983 5:06,1.4
32.52266667,-105.35,6/5/1983 6:17,1.3
33.63333333,-103.5833333,6/21/1983 23:01,1.6
35.987,-104.6668333,6/30/1983 2:12,1.4
33.95916667,-106.9526667,7/4/1983 14:58,1.3
34.05816667,-106.9721667,7/16/1983 8:59,1.4
34.0585,-106.9583333,7/16/1983 22:06,1.3
34.07616667,-106.948,7/17/1983 11:32,1.7
34.06383333,-106.9596667,7/19/1983 3:40,1.7
36.30066667,-105.8296667,7/20/1983 10:11,1.3
33.16316667,-109.3336667,7/21/1983 5:56,1.6
34.77283333,-109.4231667,7/21/1983 9:24,1.4
30.96933333,-105.1388333,7/21/1983 15:35,1.6
35.44283333,-108.1086667,7/25/1983 15:58,1.3
35.15783333,-107.8878333,7/25/1983 21:26,1.7
34.07,-106.962,7/27/1983 9:25,1.4
33.88666667,-106.7873333,7/28/1983 13:58,2.2
33.99166667,-110.9805,8/2/1983 11:12,1.6
36.01333333,-106.9578333,8/3/1983 9:17,1.3
32.56833333,-105.142,8/4/1983 0:50,1.3
35.35783333,-104.7285,8/8/1983 17:09,1.4
36.30966667,-105.7988333,8/11/1983 15:09,1.8
38.23833333,-107.2468333,8/14/1983 18:08,2.7
37.31616667,-104.2153333,8/17/1983 15:03,2.8
31.30616667,-102.2325,8/19/1983 1:17,1.8
35.23933333,-109.0633333,8/21/1983 0:53,2.2
34.05683333,-105.0833333,8/22/1983 18:24,1.3
31.17216667,-105.5243333,8/23/1983 15:05,2.1
33.618,-102.5313333,8/26/1983 4:56,1.6
31.802,-100.6185,8/29/1983 4:23,2.6
31.1995,-110.0775,9/1/1983 7:56,2.1
33.7275,-108.8843333,9/11/1983 11:05,1.3
34.92116667,-104.4296667,9/15/1983 23:25,3.1
34.72333333,-105.5616667,9/18/1983 23:52,1.4
34.685,-109.4916667,9/28/1983 4:18,1.3
34.88616667,-104.4533333,9/29/1983 7:44,2.7
30.5665,-103.9733333,9/30/1983 11:42,1.7
35.68683333,-108.2728333,10/7/1983 19:18,1.7
34.392,-106.0696667,10/17/1983 0:35,1.3
35.39383333,-107.4868333,10/28/1983 12:41,2.2
33.50316667,-108.429,11/20/1983 19:12,1.4
31.8555,-101.9906667,12/1/1983 10:05,1.4
30.97133333,-103.3203333,12/3/1983 23:46,2.1
35.89466667,-109.327,12/4/1983 2:05,1.4
34.40066667,-105.9551667,12/20/1983 11:06,1.6
30.766,-102.876,12/26/1983 11:05,1.7
31.80616667,-102.1191667,1/2/1984 10:29,1.8
31.207,-102.6906667,1/3/1984 9:38,1.7
30.75766667,-103.0441667,1/3/1984 9:59,2
31.563,-102.2011667,1/16/1984 12:09,1.4
34.47533333,-108.0683333,1/30/1984 19:58,2
34.8705,-107.9951667,2/3/1984 3:44,1.5
34.80883333,-100.5996667,2/14/1984 1:35,2
30.80766667,-104.8395,3/2/1984 9:08,1.9
29.27466667,-105.4591667,3/12/1984 14:58,2.2
32.45383333,-100.7848333,3/23/1984 1:37,1.5
30.652,-106.4463333,3/28/1984 10:35,1.7
33.396,-106.4653333,4/17/1984 16:16,1.5
32.80933333,-109.4243333,4/27/1984 10:05,1.9
34.35233333,-105.7885,4/30/1984 18:26,1.4
34.2085,-106.7091667,5/5/1984 8:32,1.7
34.20316667,-106.6818333,5/8/1984 7:38,2
34.24383333,-105.5898333,5/12/1984 17:29,1.6
34.21633333,-106.7213333,5/16/1984 18:08,1.9
34.19633333,-106.716,5/18/1984 16:30,1.3
35.613,-102.1243333,5/21/1984 13:31,2.6
31.1375,-102.5946667,5/21/1984 20:24,1.3
35.30783333,-107.552,6/10/1984 6:48,1.6
34.16716667,-106.846,6/26/1984 3:45,2
31.22066667,-102.4766667,6/27/1984 3:12,2
34.37166667,-106.2273333,6/28/1984 0:45,1.4
32.851,-105.7735,7/17/1984 8:24,1.3
33.57366667,-107.1025,7/21/1984 5:55,2.3
34.07866667,-106.8505,7/22/1984 3:07,1.4
30.63783333,-106.1213333,7/31/1984 9:29,1.6
33.94,-106.7765,8/7/1984 16:26,1.4
33.2525,-106.225,8/14/1984 6:32,1.3
30.77583333,-103.5648333,8/18/1984 12:46,1.8
32.994,-106.1228333,8/21/1984 5:39,1.5
30.666,-104.479,8/24/1984 21:17,1.3
34.31233333,-106.8196667,8/26/1984 2:19,2.5
30.3805,-104.2705,8/26/1984 22:22,2.1
33.5225,-109.9691667,8/30/1984 12:15,1.8
33.94233333,-106.9956667,9/2/1984 0:20,1.9
31.60566667,-100.7563333,9/11/1984 14:47,3
27.401,-107.6095,9/19/1984 2:50,3.1
31.775,-100.657,9/19/1984 6:15,3
32.58716667,-103.4223333,9/27/1984 23:21,1.6
33.58483333,-102.7016667,10/4/1984 5:15,1.3
31.64666667,-102.2351667,10/4/1984 19:28,1.3
31.94966667,-100.5573333,10/11/1984 18:59,2.4
30.62216667,-104.5593333,10/27/1984 10:16,1.7
34.30933333,-106.816,11/5/1984 8:45,2.1
34.315,-106.8195,11/5/1984 13:00,1.8
36.44683333,-110.0931667,11/11/1984 2:19,2.3
33.57416667,-105.4075,11/27/1984 19:06,1.6
30.0985,-101.9283333,12/4/1984 12:16,2.3
32.6365,-103.2125,12/4/1984 20:36,2.1
33.36466667,-105.6066667,12/12/1984 23:53,1.5
31.39916667,-106.1335,12/13/1984 3:07,1.8
35.51166667,-107.9681667,12/21/1984 11:37,1.5
35.51966667,-107.9315,12/22/1984 9:25,1.5
35.52066667,-107.8798333,12/22/1984 13:37,1.4
33.06816667,-106.9253333,12/28/1984 11:38,1.6
35.31283333,-109.6108333,1/2/1985 5:34,1.6
35.95083333,-103.4105,1/6/1985 14:30,2.2
35.46233333,-111.678,1/29/1985 5:37,2.2
35.02466667,-111.7446667,1/30/1985 13:47,2.2
36.18516667,-110.6526667,2/2/1985 2:43,2.1
35.255,-107.7626667,2/9/1985 1:57,1.3
35.04983333,-106.125,2/15/1985 20:58,1.3
36.278,-107.042,2/17/1985 0:37,1.4
32.8775,-100.7511667,2/21/1985 13:10,1.4
32.719,-100.8123333,2/21/1985 14:57,1.5
33.972,-105.1151667,3/9/1985 22:53,1.3
35.411,-108.8526667,3/11/1985 12:52,1.7
33.425,-106.0923333,3/12/1985 4:01,1.3
31.16166667,-106.1631667,3/18/1985 5:37,1.6
35.81433333,-108.727,3/27/1985 1:58,1.7
33.956,-106.9725,3/31/1985 0:41,1.9
33.17966667,-106.9628333,4/3/1985 1:31,1.6
35.30883333,-107.4333333,4/9/1985 1:34,1.3
35.25933333,-108.9253333,4/14/1985 21:48,3.4
32.19866667,-106.755,4/22/1985 2:47,1.3
34.07033333,-106.9156667,4/30/1985 19:43,1.5
31.043,-104.9501667,5/3/1985 15:28,1.9
34.5515,-105.7926667,5/10/1985 17:36,1.3
34.75583333,-105.442,5/17/1985 3:08,1.3
31.05983333,-102.8318333,6/1/1985 4:00,1.5
31.18033333,-102.2783333,6/2/1985 13:54,1.6
32.545,-106.9563333,6/5/1985 10:36,2.9
34.638,-103.8995,6/12/1985 1:58,1.6
35.53833333,-102.5431667,6/26/1985 16:49,2.7
32.89683333,-108.2128333,6/27/1985 1:47,1.7
33.94716667,-106.9731667,6/28/1985 21:11,1.8
36.45116667,-106.14,7/1/1985 5:27,1.8
32.92316667,-108.3658333,7/6/1985 19:31,1.9
35.117,-106.4141667,7/16/1985 6:18,1.7
35.13616667,-106.4755,7/17/1985 6:23,1.9
35.108,-106.4428333,7/18/1985 21:08,1.5
35.1645,-106.506,7/27/1985 1:36,1.5
34.4685,-107.0305,7/31/1985 13:51,1.7
32.47983333,-104.3406667,8/2/1985 1:39,1.4
34.27666667,-106.8423333,8/16/1985 11:06,1.3
34.1195,-106.8276667,8/16/1985 14:56,4.1
34.12133333,-106.8235,8/16/1985 14:58,1.8
34.1205,-106.8273333,8/16/1985 15:03,1.4
34.47116667,-106.8793333,8/17/1985 0:45,1.7
34.12283333,-106.8265,8/17/1985 5:14,2
34.129,-106.825,8/17/1985 21:34,1.6
34.12566667,-106.824,8/18/1985 14:47,1.4
34.12283333,-106.8266667,8/18/1985 15:48,2
34.12266667,-106.8253333,8/19/1985 19:35,2.2
34.12583333,-106.8165,8/19/1985 19:35,1.5
34.1245,-106.8225,8/26/1985 7:39,1.4
33.38683333,-106.0835,8/27/1985 4:58,1.8
34.883,-108.6543333,8/28/1985 1:51,1.6
34.32883333,-106.7305,8/29/1985 1:19,2.3
34.125,-106.8255,8/31/1985 2:47,2.2
34.12283333,-106.8286667,8/31/1985 20:37,2
34.12666667,-106.8253333,8/31/1985 22:47,2.2
33.6585,-103.7725,9/5/1985 6:56,1.8
32.516,-106.9701667,9/5/1985 17:25,1.5
32.57333333,-106.9425,9/5/1985 17:57,1.4
32.52983333,-106.9751667,9/6/1985 5:22,2.6
34.1275,-106.8313333,9/13/1985 5:45,1.3
34.18866667,-106.796,9/17/1985 10:32,1.3
34.1905,-106.7973333,9/17/1985 11:05,1.9
34.18983333,-106.7983333,9/18/1985 11:14,1.4
30.90266667,-103.416,9/18/1985 14:49,2
34.188,-106.7983333,9/18/1985 18:02,1.4
34.19016667,-106.7981667,9/18/1985 18:22,1.5
34.19133333,-106.8008333,9/18/1985 18:23,1.4
34.191,-106.802,9/18/1985 19:19,1.3
34.19016667,-106.8003333,9/18/1985 19:23,1.8
34.18783333,-106.7991667,9/18/1985 19:38,2.2
34.188,-106.8,9/18/1985 19:39,1.5
34.19033333,-106.7961667,9/18/1985 20:23,1.3
34.18716667,-106.7878333,9/18/1985 21:19,1.3
34.192,-106.7976667,9/18/1985 21:40,1.3
34.1835,-106.7985,9/19/1985 2:24,1.7
34.18716667,-106.7941667,9/19/1985 2:27,1.5
34.19383333,-106.8071667,9/19/1985 2:28,1.4
34.19016667,-106.8031667,9/19/1985 2:31,1.5
34.19383333,-106.8003333,9/19/1985 3:03,1.4
34.1905,-106.7951667,9/19/1985 6:30,1.6
34.19383333,-106.8058333,9/19/1985 9:38,1.7
34.19116667,-106.7955,9/19/1985 9:44,1.5
34.19166667,-106.7998333,9/19/1985 10:05,1.4
34.18516667,-106.7993333,9/20/1985 14:37,1.5
34.12466667,-106.8233333,9/21/1985 7:09,1.3
34.12716667,-106.8268333,9/21/1985 8:04,2.1
32.50933333,-106.9663333,9/25/1985 19:23,2.5
34.12633333,-106.8293333,9/29/1985 3:54,1.9
34.12483333,-106.8265,10/17/1985 13:22,1.6
32.04266667,-101.8763333,10/21/1985 11:22,1.3
34.129,-106.828,10/28/1985 8:29,1.4
34.29166667,-106.8225,10/31/1985 16:33,1.6
34.10883333,-106.847,11/8/1985 3:09,1.5
28.1285,-104.089,11/12/1985 6:50,3.8
32.09583333,-103.0838333,11/13/1985 6:17,1.8
37.80533333,-108.46,11/15/1985 8:47,1.8
35.36416667,-107.3641667,11/17/1985 8:31,2
31.60666667,-101.987,11/28/1985 19:39,1.8
35.37066667,-107.281,12/2/1985 15:50,1.8
35.374,-107.2991667,12/5/1985 13:55,1.6
32.41533333,-102.9361667,12/5/1985 15:11,1.6
33.71466667,-108.8746667,12/13/1985 10:20,1.9
35.43716667,-104.6643333,12/15/1985 7:14,3
34.127,-106.8248333,1/14/1986 0:04,1.9
34.49983333,-105.4603333,1/15/1986 21:01,1.8
