Latitude,Longitude,SiGeothermometry,SiGeothermometry_StdErr
31.8736356,-108.7816244,59.3044662,17.3464355
31.8698353,-108.8606266,60.7125969,17.7195568
31.8668458,-106.6505654,62.6407814,14.3191748
31.8668457,-106.6672659,59.1463585,18.1415367
31.8668456,-106.6838664,56.0497284,21.0372372
31.8668456,-106.7005668,56.4609909,22.4966393
31.8668442,-107.0005752,78.0577316,12.8746176
31.8637355,-108.8546264,60.6912079,17.8006248
31.8582358,-108.8356258,60.5729599,17.9609241
31.8501463,-106.6338649,60.9652519,15.4098988
31.8501461,-106.6838663,58.3036499,17.7283115
31.8501459,-106.7172672,59.3757019,21.5838814
31.8501386,-108.300611,60.5525055,17.8513718
31.8428442,-107.1414789,56.1423607,26.1082115
31.8362366,-108.8006247,60.3352814,17.9883423
31.8361369,-108.7306228,60.4897232,17.948534
31.8334468,-106.6172643,61.8971786,16.2188778
31.8334466,-106.6672657,59.7498856,14.8596125
31.8334465,-106.7005666,59.393219,19.4505234
31.820346,-106.8862717,69.062294,18.7212887
31.819846,-106.8862717,69.0031357,18.6916599
31.8040466,-106.8600709,67.8494797,12.7521305
31.7922456,-107.1492788,55.4330254,26.0622444
31.7872459,-107.1100777,56.248024,25.133297
31.7838461,-107.0826769,56.6554756,25.8475456
31.7501405,-108.5006159,63.1334991,19.0836391
31.5001476,-108.5006142,59.4082031,8.7943392
31.5001464,-108.7506211,61.1014633,18.5142765
35.2833582,-107.2506055,34.8960304,13.1301632
35.2500591,-107.2173043,30.7678432,12.635334
35.2500552,-107.9839264,23.7871971,5.231421
35.2167593,-107.3173069,27.6718521,11.1112728
35.2000597,-107.3173068,24.7282982,10.2957287
35.1746551,-108.3189354,19.7697773,12.4640522
35.1363574,-108.035227,25.0345974,10.2570953
35.1167592,-107.7673191,29.0706348,19.0634098
